join_date,group,city,state,country
2014/2/12,houston data visualization ,Houston,TX,us
2017/10/9,houston data visualization ,Bellaire,TX,us
2016/1/26,houston data visualization ,Houston,TX,us
2016/3/8,houston data visualization ,Sugar Land,TX,us
2017/9/13,houston data visualization ,Houston,TX,us
2016/10/17,houston data visualization ,Spring,TX,us
2016/6/29,houston data visualization ,Houston,TX,us
2016/1/5,houston data visualization ,Mountain View,CA,us
2014/8/8,houston data visualization ,Houston,TX,us
2016/2/1,houston data visualization ,Houston,TX,us
2017/3/21,houston data visualization ,Katy,TX,us
2015/10/12,houston data visualization ,Houston,TX,us
2016/1/21,houston data visualization ,Houston,TX,us
2013/10/28,houston data visualization ,Houston,TX,us
2017/1/11,houston data visualization ,Houston,TX,us
2014/3/20,houston data visualization ,Houston,TX,us
2016/9/25,houston data visualization ,Houston,TX,us
2017/5/26,houston data visualization ,Houston,TX,us
2017/4/28,houston data visualization ,Houston,TX,us
2016/8/5,houston data visualization ,Houston,TX,us
2015/2/5,houston data visualization ,Houston,TX,us
2017/9/26,houston data visualization ,Lima,,pe
2017/2/4,houston data visualization ,Houston,TX,us
2017/3/24,houston data visualization ,Houston,TX,us
2015/10/6,houston data visualization ,Houston,TX,us
2017/7/13,houston data visualization ,Houston,TX,us
2017/1/13,houston data visualization ,Houston,TX,us
2016/2/25,houston data visualization ,Houston,TX,us
2015/8/23,houston data visualization ,Spring,TX,us
2017/7/10,houston data visualization ,Houston,TX,us
2016/9/12,houston data visualization ,Austin,TX,us
2015/1/14,houston data visualization ,Houston,TX,us
2017/7/9,houston data visualization ,Dallas,TX,us
2016/4/17,houston data visualization ,Houston,TX,us
2015/5/19,houston data visualization ,Houston,TX,us
2017/2/16,houston data visualization ,Houston,TX,us
2016/2/25,houston data visualization ,Princeton,NJ,us
2014/4/3,houston data visualization ,Houston,TX,us
2016/10/26,houston data visualization ,Houston,TX,us
2016/11/2,houston data visualization ,Houston,TX,us
2015/1/19,houston data visualization ,Houston,TX,us
2015/6/3,houston data visualization ,Port Arthur,TX,us
2015/11/9,houston data visualization ,Houston,TX,us
2015/10/6,houston data visualization ,Houston,TX,us
2014/2/6,houston data visualization ,Houston,TX,us
2015/1/30,houston data visualization ,Houston,TX,us
2017/7/11,houston data visualization ,Houston,TX,us
2017/7/2,houston data visualization ,Houston,TX,us
2015/11/9,houston data visualization ,Austin,TX,us
2017/8/5,houston data visualization ,Houston,TX,us
2015/12/1,houston data visualization ,Kansas City,MO,us
2017/2/16,houston data visualization ,Houston,TX,us
2016/11/23,houston data visualization ,Magnolia,TX,us
2017/6/30,houston data visualization ,Humble,TX,us
2016/9/1,houston data visualization ,Houston,TX,us
2015/6/25,houston data visualization ,Houston,TX,us
2017/10/12,houston data visualization ,Houston,TX,us
2016/7/28,houston data visualization ,Houston,TX,us
2016/8/16,houston data visualization ,Houston,TX,us
2015/5/9,houston data visualization ,San Francisco,CA,us
2014/12/27,houston data visualization ,Houston,TX,us
2016/7/21,houston data visualization ,Houston,TX,us
2015/5/23,houston data visualization ,Houston,TX,us
2016/3/7,houston data visualization ,Stafford,TX,us
2017/6/19,houston data visualization ,Houston,TX,us
2016/1/20,houston data visualization ,Houston,TX,us
2017/4/13,houston data visualization ,Houston,TX,us
2014/5/26,houston data visualization ,Houston,TX,us
2017/7/28,houston data visualization ,Houston,TX,us
2017/7/7,houston data visualization ,Houston,TX,us
2015/12/4,houston data visualization ,Houston,TX,us
2014/9/14,houston data visualization ,Houston,TX,us
2017/6/29,houston data visualization ,Houston,TX,us
2014/10/19,houston data visualization ,Houston,TX,us
2016/10/21,houston data visualization ,Houston,TX,us
2017/1/10,houston data visualization ,Houston,TX,us
2015/1/6,houston data visualization ,Houston,TX,us
2014/8/2,houston data visualization ,Houston,TX,us
2017/6/28,houston data visualization ,Houston,TX,us
2016/12/18,houston data visualization ,Houston,TX,us
2014/1/23,houston data visualization ,Houston,TX,us
2016/8/13,houston data visualization ,Houston,TX,us
2017/2/22,houston data visualization ,Austin,TX,us
2016/5/4,houston data visualization ,Houston,TX,us
2013/11/4,houston data visualization ,Houston,TX,us
2016/12/18,houston data visualization ,Katy,TX,us
2015/12/14,houston data visualization ,Helsinki,,fi
2013/10/27,houston data visualization ,Houston,TX,us
2015/9/17,houston data visualization ,Houston,TX,us
2014/7/1,houston data visualization ,Houston,TX,us
2015/1/9,houston data visualization ,Chicago,IL,us
2017/6/21,houston data visualization ,Houston,TX,us
2017/4/21,houston data visualization ,Houston,TX,us
2016/8/17,houston data visualization ,Sugar Land,TX,us
2014/11/6,houston data visualization ,Houston,TX,us
2015/11/8,houston data visualization ,Houston,TX,us
2016/2/17,houston data visualization ,Galena Park,TX,us
2016/11/14,houston data visualization ,Houston,TX,us
2014/9/26,houston data visualization ,Brooklyn,NY,us
2016/12/23,houston data visualization ,Houston,TX,us
2017/5/6,houston data visualization ,Beaumont,TX,us
2015/4/18,houston data visualization ,Houston,TX,us
2014/5/4,houston data visualization ,Houston,TX,us
2017/1/16,houston data visualization ,Austin,TX,us
2014/4/3,houston data visualization ,Houston,TX,us
2015/5/28,houston data visualization ,Houston,TX,us
2013/10/27,houston data visualization ,Houston,TX,us
2015/1/31,houston data visualization ,Houston,TX,us
2017/9/6,houston data visualization ,Houston,TX,us
2016/10/22,houston data visualization ,Katy,TX,us
2015/12/29,houston data visualization ,Kingwood,TX,us
2016/5/8,houston data visualization ,Houston,TX,us
2017/6/29,houston data visualization ,Chattanooga,TN,us
2014/5/8,houston data visualization ,Mountain View,CA,us
2016/8/14,houston data visualization ,Katy,TX,us
2016/8/6,houston data visualization ,Houston,TX,us
2016/11/6,houston data visualization ,Houston,TX,us
2016/5/25,houston data visualization ,Spring,TX,us
2017/7/8,houston data visualization ,Houston,TX,us
2016/11/14,houston data visualization ,Houston,TX,us
2015/8/11,houston data visualization ,Houston,TX,us
2014/10/23,houston data visualization ,Austin,TX,us
2013/10/31,houston data visualization ,Houston,TX,us
2015/2/9,houston data visualization ,Houston,TX,us
2014/3/9,houston data visualization ,Houston,TX,us
2014/3/11,houston data visualization ,Houston,TX,us
2015/1/26,houston data visualization ,Houston,TX,us
2017/10/10,houston data visualization ,Houston,TX,us
2017/3/11,houston data visualization ,Houston,TX,us
2016/1/25,houston data visualization ,Tomball,TX,us
2013/11/8,houston data visualization ,Houston,TX,us
2016/7/13,houston data visualization ,Houston,TX,us
2016/9/28,houston data visualization ,Houston,TX,us
2017/2/1,houston data visualization ,Houston,TX,us
2017/1/19,houston data visualization ,Houston,TX,us
2016/2/29,houston data visualization ,Brookshire,TX,us
2015/3/16,houston data visualization ,Sugar Land,TX,us
2017/8/24,houston data visualization ,Houston,TX,us
2017/4/26,houston data visualization ,Katy,TX,us
2017/6/5,houston data visualization ,Houston,TX,us
2017/1/11,houston data visualization ,Houston,TX,us
2015/1/4,houston data visualization ,Houston,TX,us
2016/6/2,houston data visualization ,Houston,TX,us
2017/3/21,houston data visualization ,Houston,TX,us
2015/12/30,houston data visualization ,Missouri City,TX,us
2015/11/10,houston data visualization ,Humble,TX,us
2016/6/7,houston data visualization ,Houston,TX,us
2016/5/27,houston data visualization ,Katy,TX,us
2017/5/15,houston data visualization ,Houston,TX,us
2016/4/8,houston data visualization ,Houston,TX,us
2015/10/28,houston data visualization ,Houston,TX,us
2017/6/14,houston data visualization ,Houston,TX,us
2017/6/29,houston data visualization ,Houston,TX,us
2017/8/30,houston data visualization ,Bangalore,,in
2017/3/13,houston data visualization ,Houston,TX,us
2014/8/7,houston data visualization ,Houston,TX,us
2016/6/2,houston data visualization ,Houston,TX,us
2017/5/5,houston data visualization ,Houston,TX,us
2016/10/27,houston data visualization ,Austin,TX,us
2017/2/1,houston data visualization ,Rio de Janeiro,,br
2016/10/20,houston data visualization ,Sugar Land,TX,us
2016/12/9,houston data visualization ,Houston,TX,us
2017/7/20,houston data visualization ,Houston,TX,us
2015/9/14,houston data visualization ,Houston,TX,us
2015/2/4,houston data visualization ,Katy,TX,us
2014/1/6,houston data visualization ,Spring,TX,us
2016/8/1,houston data visualization ,Houston,TX,us
2016/12/6,houston data visualization ,Houston,TX,us
2015/1/22,houston data visualization ,Katy,TX,us
2015/12/29,houston data visualization ,Katy,TX,us
2014/1/30,houston data visualization ,Sugar Land,TX,us
2013/12/6,houston data visualization ,Houston,TX,us
2016/10/11,houston data visualization ,Houston,TX,us
2014/7/3,houston data visualization ,Evergreen,CO,us
2016/3/14,houston data visualization ,Missouri City,TX,us
2017/1/26,houston data visualization ,Houston,TX,us
2017/6/23,houston data visualization ,Sugar Land,TX,us
2015/3/9,houston data visualization ,Houston,TX,us
2015/7/14,houston data visualization ,Spring,TX,us
2014/10/19,houston data visualization ,Houston,TX,us
2016/3/14,houston data visualization ,Cleveland,OH,us
2015/7/6,houston data visualization ,Austin,TX,us
2015/8/27,houston data visualization ,Houston,TX,us
2017/1/11,houston data visualization ,Houston,TX,us
2016/5/3,houston data visualization ,Issaquah,WA,us
2017/4/8,houston data visualization ,Bellaire,TX,us
2016/4/25,houston data visualization ,Pearland,TX,us
2017/7/10,houston data visualization ,Houston,TX,us
2017/5/30,houston data visualization ,Houston,TX,us
2014/2/10,houston data visualization ,Houston,TX,us
2013/10/31,houston data visualization ,Houston,TX,us
2015/8/5,houston data visualization ,Odessa,TX,us
2017/7/17,houston data visualization ,Houston,TX,us
2015/5/5,houston data visualization ,Houston,TX,us
2017/6/11,houston data visualization ,Houston,TX,us
2016/9/6,houston data visualization ,New York,NY,us
2015/7/16,houston data visualization ,Seattle,WA,us
2016/6/18,houston data visualization ,Stafford,TX,us
2015/10/6,houston data visualization ,North Richland Hills,TX,us
2016/1/21,houston data visualization ,Houston,TX,us
2015/4/10,houston data visualization ,Houston,TX,us
2016/1/9,houston data visualization ,Houston,TX,us
2016/4/23,houston data visualization ,North Houston,TX,us
2017/1/29,houston data visualization ,Houston,TX,us
2017/4/9,houston data visualization ,Houston,TX,us
2013/10/27,houston data visualization ,Houston,TX,us
2017/5/17,houston data visualization ,Houston,TX,us
2016/6/24,houston data visualization ,Houston,TX,us
2016/2/18,houston data visualization ,College Station,TX,us
2016/6/2,houston data visualization ,Houston,TX,us
2017/2/21,houston data visualization ,Houston,TX,us
2016/2/25,houston data visualization ,Houston,TX,us
2015/6/17,houston data visualization ,Pearland,TX,us
2014/11/9,houston data visualization ,League City,TX,us
2017/9/20,houston data visualization ,Houston,TX,us
2015/1/12,houston data visualization ,Houston,TX,us
2017/7/10,houston data visualization ,Spring,TX,us
2016/3/22,houston data visualization ,Houston,TX,us
2014/10/14,houston data visualization ,Philadelphia,PA,us
2017/1/11,houston data visualization ,Spring,TX,us
2013/10/27,houston data visualization ,Houston,TX,us
2016/10/8,houston data visualization ,Houston,TX,us
2017/6/11,houston data visualization ,Houston,TX,us
2016/1/9,houston data visualization ,Houston,TX,us
2015/11/13,houston data visualization ,Boca Raton,FL,us
2017/2/18,houston data visualization ,Houston,TX,us
2016/10/22,houston data visualization ,Houston,TX,us
2016/8/20,houston data visualization ,Houston,TX,us
2016/8/29,houston data visualization ,Cypress,TX,us
2016/8/29,houston data visualization ,Houston,TX,us
2017/6/12,houston data visualization ,Houston,TX,us
2016/8/7,houston data visualization ,Houston,TX,us
2015/6/6,houston data visualization ,Houston,TX,us
2016/7/1,houston data visualization ,Dallas,TX,us
2016/12/9,houston data visualization ,New York,NY,us
2014/8/26,houston data visualization ,Houston,TX,us
2016/8/19,houston data visualization ,Houston,TX,us
2014/2/4,houston data visualization ,Houston,TX,us
2016/12/8,houston data visualization ,Houston,TX,us
2017/5/1,houston data visualization ,Houston,TX,us
2016/12/12,houston data visualization ,Houston,TX,us
2015/7/19,houston data visualization ,Spring,TX,us
2016/11/21,houston data visualization ,Houston,TX,us
2014/10/30,houston data visualization ,Katy,TX,us
2017/4/25,houston data visualization ,Katy,TX,us
2017/8/1,houston data visualization ,Houston,TX,us
2017/1/29,houston data visualization ,Sugar Land,TX,us
2014/8/7,houston data visualization ,Houston,TX,us
2017/6/23,houston data visualization ,League City,TX,us
2015/10/12,houston data visualization ,Houston,TX,us
2016/10/5,houston data visualization ,Houston,TX,us
2014/1/7,houston data visualization ,Houston,TX,us
2015/9/3,houston data visualization ,Houston,TX,us
2014/5/1,houston data visualization ,Houston,TX,us
2015/1/31,houston data visualization ,Houston,TX,us
2016/6/8,houston data visualization ,Houston,TX,us
2016/5/20,houston data visualization ,Sugar Land,TX,us
2016/5/12,houston data visualization ,Houston,TX,us
2014/7/1,houston data visualization ,Houston,TX,us
2015/5/11,houston data visualization ,Houston,TX,us
2014/10/2,houston data visualization ,Houston,TX,us
2014/9/27,houston data visualization ,Houston,TX,us
2016/2/5,houston data visualization ,Dripping Springs,TX,us
2016/6/18,houston data visualization ,Houston,TX,us
2017/10/13,houston data visualization ,League City,TX,us
2016/1/19,houston data visualization ,Sugar Land,TX,us
2017/3/15,houston data visualization ,Houston,TX,us
2016/5/23,houston data visualization ,Dallas,TX,us
2014/5/22,houston data visualization ,Spring,TX,us
2016/4/26,houston data visualization ,Pearland,TX,us
2016/12/24,houston data visualization ,Houston,TX,us
2016/5/6,houston data visualization ,Huntsville,AL,us
2015/2/22,houston data visualization ,Gainesville,FL,us
2016/7/7,houston data visualization ,Houston,TX,us
2017/6/29,houston data visualization ,Houston,TX,us
2014/5/30,houston data visualization ,Atlanta,GA,us
2016/2/4,houston data visualization ,Houston,TX,us
2015/3/19,houston data visualization ,Sugar Land,TX,us
2016/11/11,houston data visualization ,Cypress,TX,us
2015/5/5,houston data visualization ,New York,NY,us
2015/1/22,houston data visualization ,Chevy Chase,MD,us
2016/5/27,houston data visualization ,Katy,TX,us
2015/1/29,houston data visualization ,Houston,TX,us
2016/12/3,houston data visualization ,Katy,TX,us
